Title="THE AIRCOEF"
Variables=
iter
<i>C<sub>L</sub></i>
<i>C<sub>D</sub></i>
<i>C<sub>Z</sub></i>
<i>C<sub>D_p</sub></i>
<i>C<sub>D_f</sub></i>
<i>C<sub>D</sub></i>-<i>C<sub>L</sub></i><sup>2</sup>/(<greek>p</greek><math>4</math>A<sub>r</sub>)</i>
<i>X<sub>cp</sub></i>
<i>C<sub>A</sub></i>
<i>C<sub>N</sub></i>
<i>C<sub>Z1</sub></i>
<i>C<sub>ml</sub></i>
<i>C<sub>mn</sub></i>
<i>C<sub>m</sub></i>
"Walltime"
1100	8.4667878184e-01	1.9369908330e-02	0.0000000000e+00	1.3926583120e-02	5.4433252097e-03	-4.6495867966e-03	3.6910172324e-01	-2.1865517880e-02	8.4661800837e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1248816581e-01	3.7117000000e+01
1200	8.4722872016e-01	1.9385738995e-02	0.0000000000e+00	1.3964199892e-02	5.4215391039e-03	-4.6649687493e-03	3.6899599270e-01	-2.1876474472e-02	8.4716806538e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1260162127e-01	4.0321000000e+01
1300	8.4766070743e-01	1.9444305066e-02	0.0000000000e+00	1.4035859448e-02	5.4084456184e-03	-4.6309350109e-03	3.6873696366e-01	-2.1839004995e-02	8.4760239133e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1254233217e-01	4.3495000000e+01
1400	8.4758444574e-01	1.9449317077e-02	0.0000000000e+00	1.4050521581e-02	5.3987954964e-03	-4.6215912293e-03	3.6856629916e-01	-2.1830286853e-02	8.4752646399e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1236969227e-01	4.6669000000e+01
1500	8.4750787997e-01	1.9419635094e-02	0.0000000000e+00	1.4027917117e-02	5.3917179768e-03	-4.6469245619e-03	3.6856729689e-01	-2.1856206780e-02	8.4744854420e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1234181919e-01	4.9844000000e+01
1600	8.4751030388e-01	1.9424021780e-02	0.0000000000e+00	1.4037057931e-02	5.3869638496e-03	-4.6426755387e-03	3.6854832541e-01	-2.1851943278e-02	8.4745117876e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1232671280e-01	5.3024000000e+01
1700	8.4751407775e-01	1.9432692914e-02	0.0000000000e+00	1.4048824152e-02	5.3838687621e-03	-4.6342187378e-03	3.6850970934e-01	-2.1843466118e-02	8.4745537023e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1229553216e-01	5.6311000000e+01
1800	8.4754066113e-01	1.9427505585e-02	0.0000000000e+00	1.4045892639e-02	5.3816129465e-03	-4.6409158703e-03	3.6850925003e-01	-2.1849941256e-02	8.4748166960e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1230483448e-01	5.9561000000e+01
1900	8.4761358754e-01	1.9432765502e-02	0.0000000000e+00	1.4052514530e-02	5.3802509722e-03	-4.6397980539e-03	3.6851687763e-01	-2.1848237299e-02	8.4755476560e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233823584e-01	6.2684000000e+01
2000	8.4764122313e-01	1.9430231751e-02	0.0000000000e+00	1.4051127948e-02	5.3791038038e-03	-4.6439015535e-03	3.6850605224e-01	-2.1852113221e-02	8.4758224510e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233918709e-01	6.5796000000e+01
2100	8.4764509810e-01	1.9429649575e-02	0.0000000000e+00	1.4051165189e-02	5.3784843863e-03	-4.6447038389e-03	3.6850402767e-01	-2.1852883323e-02	8.4758608714e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233888691e-01	6.9276000000e+01
2200	8.4764375630e-01	1.9426501909e-02	0.0000000000e+00	1.4048607200e-02	5.3778947095e-03	-4.6477752861e-03	3.6850140617e-01	-2.1855961945e-02	8.4758459371e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233611463e-01	7.2493000000e+01
2300	8.4764489956e-01	1.9429266484e-02	0.0000000000e+00	1.4051581705e-02	5.3776847793e-03	-4.6450756515e-03	3.6849884048e-01	-2.1853256295e-02	8.4758587018e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233441037e-01	7.5580000000e+01
2400	8.4764988869e-01	1.9425854700e-02	0.0000000000e+00	1.4048436431e-02	5.3774182686e-03	-4.6487708343e-03	3.6850090683e-01	-2.1856906884e-02	8.4759068733e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233793690e-01	7.8683000000e+01
2500	8.4765761419e-01	1.9429901984e-02	0.0000000000e+00	1.4052543349e-02	5.3773586351e-03	-4.6451623851e-03	3.6849840614e-01	-2.1853240439e-02	8.4759860068e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1233873340e-01	8.1779000000e+01
2600	8.4766627141e-01	1.9426539703e-02	0.0000000000e+00	1.4049329683e-02	5.3772100202e-03	-4.6490164308e-03	3.6849973510e-01	-2.1857020129e-02	8.4760708397e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1234298591e-01	8.4938000000e+01
2700	8.4767772360e-01	1.9427572616e-02	0.0000000000e+00	1.4050382363e-02	5.3771902528e-03	-4.6486340571e-03	3.6850173791e-01	-2.1856545881e-02	8.4761857287e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1234891718e-01	8.8061000000e+01
2800	8.4769259391e-01	1.9430253995e-02	0.0000000000e+00	1.4053104655e-02	5.3771493398e-03	-4.6467973946e-03	3.6850228150e-01	-2.1854591499e-02	8.4763355607e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1235489929e-01	9.1132000000e+01
2900	8.4770453443e-01	1.9427955014e-02	0.0000000000e+00	1.4050803619e-02	5.3771513948e-03	-4.6497746744e-03	3.6850509100e-01	-2.1857468965e-02	8.4764537053e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1236163440e-01	9.4291000000e+01
3000	8.4772065981e-01	1.9430073822e-02	0.0000000000e+00	1.4052894617e-02	5.3771792048e-03	-4.6485719079e-03	3.6850766653e-01	-2.1856137579e-02	8.4766157993e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1236979082e-01	9.7459000000e+01
3100	8.4775832849e-01	1.9432467708e-02	0.0000000000e+00	1.4055272639e-02	5.3771950691e-03	-4.6483179513e-03	3.6851362383e-01	-2.1855580071e-02	8.4769932049e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1238874851e-01	1.0103200000e+02
3200	8.4776891159e-01	1.9432597055e-02	0.0000000000e+00	1.4055369983e-02	5.3772270724e-03	-4.6487898382e-03	3.6851142094e-01	-2.1855966013e-02	8.4770989733e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1239077881e-01	1.0405400000e+02
3300	8.4777836301e-01	1.9430147417e-02	0.0000000000e+00	1.4052957795e-02	5.3771896218e-03	-4.6517764265e-03	3.6851822402e-01	-2.1858872800e-02	8.4771921832e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1239998080e-01	1.0698800000e+02
3400	8.4779602722e-01	1.9435489743e-02	0.0000000000e+00	1.4058260941e-02	5.3772288020e-03	-4.6474376472e-03	3.6851668299e-01	-2.1854396620e-02	8.4773712162e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240527211e-01	1.0996500000e+02
3500	8.4780088783e-01	1.9431702157e-02	0.0000000000e+00	1.4054507540e-02	5.3771946171e-03	-4.6515013799e-03	3.6851956025e-01	-2.1858416309e-02	8.4774179211e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240943244e-01	1.1285600000e+02
3600	8.4782248971e-01	1.9437400519e-02	0.0000000000e+00	1.4060121555e-02	5.3772789640e-03	-4.6470303087e-03	3.6852367208e-01	-2.1853776182e-02	8.4776364575e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1242097179e-01	1.1581800000e+02
3700	8.4784948139e-01	1.9435661119e-02	0.0000000000e+00	1.4058455841e-02	5.3772052777e-03	-4.6503032595e-03	3.6852680147e-01	-2.1856827352e-02	8.4779052077e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243352893e-01	1.1872900000e+02
3800	8.4786286077e-01	1.9439430523e-02	0.0000000000e+00	1.4062215619e-02	5.3772149037e-03	-4.6472940331e-03	3.6852750863e-01	-2.1853713664e-02	8.4780406777e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243912090e-01	1.2166100000e+02
3900	8.4785805282e-01	1.9435123293e-02	0.0000000000e+00	1.4057999832e-02	5.3771234615e-03	-4.6513280872e-03	3.6852506380e-01	-2.1857781759e-02	8.4779905586e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243520115e-01	1.2488500000e+02
4000	8.4785876651e-01	1.9438244980e-02	0.0000000000e+00	1.4061063735e-02	5.3771812457e-03	-4.6482469505e-03	3.6852591456e-01	-2.1854698511e-02	8.4779992066e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243624113e-01	1.2843800000e+02
4100	8.4785609563e-01	1.9435916481e-02	0.0000000000e+00	1.4058813288e-02	5.3771031934e-03	-4.6504236971e-03	3.6852530769e-01	-2.1856894243e-02	8.4779713960e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243470173e-01	1.3238700000e+02
4200	8.4785623144e-01	1.9437312015e-02	0.0000000000e+00	1.4060138591e-02	5.3771734240e-03	-4.6490358799e-03	3.6852541074e-01	-2.1855506975e-02	8.4779734318e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243486412e-01	1.3588700000e+02
4300	8.4786323393e-01	1.9436306305e-02	0.0000000000e+00	1.4059227392e-02	5.3770789133e-03	-4.6504394520e-03	3.6852883161e-01	-2.1856852342e-02	8.4780428841e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244032384e-01	1.3918900000e+02
4400	8.4786847864e-01	1.9437816717e-02	0.0000000000e+00	1.4060648283e-02	5.3771684338e-03	-4.6492270330e-03	3.6852851996e-01	-2.1855599009e-02	8.4780960043e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244201725e-01	1.4215400000e+02
4500	8.4787101808e-01	1.9435670193e-02	0.0000000000e+00	1.4058603386e-02	5.3770668063e-03	-4.6515178432e-03	3.6852890228e-01	-2.1857866597e-02	8.4781203238e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244323764e-01	1.4529500000e+02
4600	8.4787126474e-01	1.9440193404e-02	0.0000000000e+00	1.4063039988e-02	5.3771534166e-03	-4.6470086466e-03	3.6852660025e-01	-2.1853360754e-02	8.4781249892e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244145788e-01	1.4842700000e+02
4700	8.4786856634e-01	1.9434707541e-02	0.0000000000e+00	1.4057636102e-02	5.3770714390e-03	-4.6523411918e-03	3.6852798256e-01	-2.1858708768e-02	8.4780953668e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244153815e-01	1.5135900000e+02
4800	8.4787162076e-01	1.9440345731e-02	0.0000000000e+00	1.4063189548e-02	5.3771561832e-03	-4.6468765479e-03	3.6852659523e-01	-2.1853225937e-02	8.4781286193e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244158740e-01	1.5428700000e+02
4900	8.4787153369e-01	1.9436975098e-02	0.0000000000e+00	1.4059914648e-02	5.3770604507e-03	-4.6502422333e-03	3.6852788490e-01	-2.1856588336e-02	8.4781261089e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244258829e-01	1.5722800000e+02
5000	8.4787534571e-01	1.9439649940e-02	0.0000000000e+00	1.4062484718e-02	5.3771652218e-03	-4.6477839842e-03	3.6852881858e-01	-2.1854102217e-02	8.4781654860e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244483103e-01	1.6014500000e+02
5100	8.4787682086e-01	1.9438868156e-02	0.0000000000e+00	1.4061808721e-02	5.3770594351e-03	-4.6486495830e-03	3.6852833129e-01	-2.1854954877e-02	8.4781798394e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244494686e-01	1.6359600000e+02
5200	8.4787647096e-01	1.9439276642e-02	0.0000000000e+00	1.4062123917e-02	5.3771527247e-03	-4.6482212168e-03	3.6852810784e-01	-2.1854529844e-02	8.4781765433e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244463594e-01	1.6657500000e+02
5300	8.4788256849e-01	1.9439566234e-02	0.0000000000e+00	1.4062511033e-02	5.3770552017e-03	-4.6482780779e-03	3.6852967873e-01	-2.1854537395e-02	8.4782375874e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1244821743e-01	1.6946400000e+02
5400	8.4787383855e-01	1.9439768838e-02	0.0000000000e+00	1.4062648291e-02	5.3771205473e-03	-4.6475794514e-03	3.6852170993e-01	-2.1853910098e-02	8.4781504901e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1243825157e-01	1.7241200000e+02
5500	8.4781719626e-01	1.9432543769e-02	0.0000000000e+00	1.4055537268e-02	5.3770065015e-03	-4.6515863131e-03	3.6850692668e-01	-2.1858369514e-02	8.4775812218e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240474017e-01	1.7533400000e+02
5600	8.4777129878e-01	1.9433662147e-02	0.0000000000e+00	1.4056591375e-02	5.3770707720e-03	-4.6478603661e-03	3.6850475706e-01	-2.1855018382e-02	8.4771233354e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1238602753e-01	1.7839400000e+02
5700	8.4775959946e-01	1.9430820006e-02	0.0000000000e+00	1.4053825899e-02	5.3769941072e-03	-4.6500378573e-03	3.6850881180e-01	-2.1857287684e-02	8.4770050974e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1238510760e-01	1.8185800000e+02
5800	8.4777455826e-01	1.9436137114e-02	0.0000000000e+00	1.4059021665e-02	5.3771154493e-03	-4.6455705746e-03	3.6851102405e-01	-2.1852705005e-02	8.4771570962e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1239258426e-01	1.8523000000e+02
5900	8.4779310427e-01	1.9432888004e-02	0.0000000000e+00	1.4055819789e-02	5.3770682150e-03	-4.6498733251e-03	3.6851451922e-01	-2.1856852999e-02	8.4773407550e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240231526e-01	1.8876100000e+02
6000	8.4780558470e-01	1.9437723087e-02	0.0000000000e+00	1.4060590247e-02	5.3771328392e-03	-4.6457472954e-03	3.6851415071e-01	-2.1852631138e-02	8.4774677648e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240668335e-01	1.9248900000e+02
6100	8.4780519847e-01	1.9433486309e-02	0.0000000000e+00	1.4056407285e-02	5.3770790242e-03	-4.6499621298e-03	3.6851290421e-01	-2.1856844093e-02	8.4774618448e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240540848e-01	1.9645700000e+02
6200	8.4780154811e-01	1.9434296271e-02	0.0000000000e+00	1.4057198368e-02	5.3770979030e-03	-4.6489447789e-03	3.6851240418e-01	-2.1855857409e-02	8.4774257788e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240365550e-01	2.0019400000e+02
6300	8.4779826324e-01	1.9435348079e-02	0.0000000000e+00	1.4058267985e-02	5.3770800938e-03	-4.6477063469e-03	3.6851143067e-01	-2.1854646956e-02	8.4773934810e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240164000e-01	2.0392700000e+02
6400	8.4779406684e-01	1.9432096194e-02	0.0000000000e+00	1.4055002755e-02	5.3770934391e-03	-4.6507198213e-03	3.6851216154e-01	-2.1857690724e-02	8.4773499839e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240065667e-01	2.0767000000e+02
6500	8.4779703658e-01	1.9434085086e-02	0.0000000000e+00	1.4056985493e-02	5.3770995930e-03	-4.6488996494e-03	3.6851245439e-01	-2.1855848743e-02	8.4773806142e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240203369e-01	2.1145400000e+02
6600	8.4779786079e-01	1.9432885767e-02	0.0000000000e+00	1.4055788033e-02	5.3770977338e-03	-4.6501457940e-03	3.6851282229e-01	-2.1857086759e-02	8.4773882627e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240262743e-01	2.1534000000e+02
6700	8.4779858254e-01	1.9433430594e-02	0.0000000000e+00	1.4056328561e-02	5.3771020335e-03	-4.6496419714e-03	3.6851246876e-01	-2.1856577709e-02	8.4773957369e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240260317e-01	2.1880600000e+02
6800	8.4779920229e-01	1.9432512355e-02	0.0000000000e+00	1.4055434786e-02	5.3770775687e-03	-4.6505954202e-03	3.6851298857e-01	-2.1857525026e-02	8.4774014800e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240325547e-01	2.2214000000e+02
6900	8.4779997980e-01	1.9434534419e-02	0.0000000000e+00	1.4057421061e-02	5.3771133581e-03	-4.6486175289e-03	3.6851224275e-01	-2.1855543204e-02	8.4774102302e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240294566e-01	2.2531500000e+02
7000	8.4779595281e-01	1.9430797374e-02	0.0000000000e+00	1.4053728983e-02	5.3770683916e-03	-4.6521257881e-03	3.6851324115e-01	-2.1859079804e-02	8.4773681890e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240224278e-01	2.2845800000e+02
7100	8.4780073024e-01	1.9435798062e-02	0.0000000000e+00	1.4058679500e-02	5.3771185611e-03	-4.6473965220e-03	3.6851189913e-01	-2.1854317588e-02	8.4774183408e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240295324e-01	2.3197600000e+02
7200	8.4779723965e-01	1.9431021181e-02	0.0000000000e+00	1.4053949496e-02	5.3770716849e-03	-4.6519750910e-03	3.6851346380e-01	-2.1858918901e-02	8.4773811511e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240290920e-01	2.3522400000e+02
7300	8.4779830120e-01	1.9434995478e-02	0.0000000000e+00	1.4057876929e-02	5.3771185497e-03	-4.6480611036e-03	3.6851254050e-01	-2.1855000986e-02	8.4773936885e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240258849e-01	2.3902200000e+02
7400	8.4779853233e-01	1.9431260690e-02	0.0000000000e+00	1.4054189934e-02	5.3770707563e-03	-4.6518090230e-03	3.6851322773e-01	-2.1858742597e-02	8.4773941791e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240318917e-01	2.4256600000e+02
7500	8.4779887224e-01	1.9434523247e-02	0.0000000000e+00	1.4057396479e-02	5.3771267688e-03	-4.6485657771e-03	3.6851301728e-01	-2.1855500452e-02	8.4773991623e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240319440e-01	2.4564900000e+02
7600	8.4779745671e-01	1.9431398032e-02	0.0000000000e+00	1.4054346466e-02	5.3770515660e-03	-4.6516105723e-03	3.6851298430e-01	-2.1858553062e-02	8.4773835026e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240258936e-01	2.4884700000e+02
7700	8.4779882041e-01	1.9433484701e-02	0.0000000000e+00	1.4056349076e-02	5.3771356249e-03	-4.6496013795e-03	3.6851315282e-01	-2.1856535246e-02	8.4773981391e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240327160e-01	2.5208700000e+02
7800	8.4779789392e-01	1.9431881101e-02	0.0000000000e+00	1.4054835049e-02	5.3770460514e-03	-4.6511523422e-03	3.6851350932e-01	-2.1858091847e-02	8.4773881046e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240320403e-01	2.5515900000e+02
7900	8.4779854163e-01	1.9433800298e-02	0.0000000000e+00	1.4056675012e-02	5.3771252857e-03	-4.6492699433e-03	3.6851247931e-01	-2.1856206452e-02	8.4773955081e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240260368e-01	2.5836000000e+02
8000	8.4779698202e-01	1.9430267305e-02	0.0000000000e+00	1.4053225073e-02	5.3770422329e-03	-4.6527143298e-03	3.6851411592e-01	-2.1859659342e-02	8.4773782109e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240335367e-01	2.6154900000e+02
8100	8.4780025499e-01	1.9435731313e-02	0.0000000000e+00	1.4058606065e-02	5.3771252483e-03	-4.6474362697e-03	3.6851262418e-01	-2.1854361125e-02	8.4774135614e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240339177e-01	2.6503900000e+02
8200	8.4779779821e-01	1.9432228265e-02	0.0000000000e+00	1.4055208630e-02	5.3770196353e-03	-4.6507997397e-03	3.6851298487e-01	-2.1857740435e-02	8.4773873176e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240273043e-01	2.6820800000e+02
8300	8.4779881234e-01	1.9434841523e-02	0.0000000000e+00	1.4057713962e-02	5.3771275606e-03	-4.6482440981e-03	3.6851327489e-01	-2.1855179638e-02	8.4773987189e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240339644e-01	2.7144500000e+02
8400	8.4779984896e-01	1.9434237828e-02	0.0000000000e+00	1.4057218076e-02	5.3770197518e-03	-4.6489066868e-03	3.6851268928e-01	-2.1855833075e-02	8.4774087789e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240327072e-01	2.7464300000e+02
8500	8.4779796731e-01	1.9434755961e-02	0.0000000000e+00	1.4057628700e-02	5.3771272614e-03	-4.6482816513e-03	3.6851297838e-01	-2.1855223966e-02	8.4773902370e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240283251e-01	2.7771800000e+02
8600	8.4779921345e-01	1.9434007724e-02	0.0000000000e+00	1.4056976946e-02	5.3770307778e-03	-4.6491006859e-03	3.6851308423e-01	-2.1856031973e-02	8.4774023194e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240336750e-01	2.8074200000e+02
8700	8.4780041743e-01	1.9437068678e-02	0.0000000000e+00	1.4059939821e-02	5.3771288571e-03	-4.6461081339e-03	3.6851252151e-01	-2.1853033252e-02	8.4774158348e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240338852e-01	2.8377100000e+02
8800	8.4779801212e-01	1.9433166187e-02	0.0000000000e+00	1.4056127532e-02	5.3770386558e-03	-4.6498739708e-03	3.6851310358e-01	-2.1856814037e-02	8.4773899107e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240292662e-01	2.8730900000e+02
8900	8.4780058284e-01	1.9437185380e-02	0.0000000000e+00	1.4060061014e-02	5.3771243658e-03	-4.6460008289e-03	3.6851251089e-01	-2.1852924739e-02	8.4774175438e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240344249e-01	2.9093900000e+02
9000	8.4779937161e-01	1.9432696853e-02	0.0000000000e+00	1.4055644292e-02	5.3770525608e-03	-4.6504205423e-03	3.6851320005e-01	-2.1857348989e-02	8.4774032610e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240350038e-01	2.9410500000e+02
9100	8.4779986783e-01	1.9437056572e-02	0.0000000000e+00	1.4059942318e-02	5.3771142538e-03	-4.6460890157e-03	3.6851223338e-01	-2.1853018592e-02	8.4774103395e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240294175e-01	2.9756800000e+02
9200	8.4779970393e-01	1.9433361393e-02	0.0000000000e+00	1.4056293299e-02	5.3770680947e-03	-4.6497748822e-03	3.6851291130e-01	-2.1856701412e-02	8.4774069038e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1240338984e-01	3.0056500000e+02
